Data,AirT,WindS,WindDir,RelHum,SWglobal,Iprec
28-10-2006 4:00,13.5,3.0,220,97,0.0,0
28-10-2006 5:00,13.6,2.5,215,97,-0.1,0
28-10-2006 6:00,13.7,2.9,206,97,-0.1,0
28-10-2006 7:00,14.0,4.8,227,97,-0.1,0
28-10-2006 8:00,14.1,5.5,234,97,0.2,0
28-10-2006 9:00,13.9,4.8,236,97,3.8,0
28-10-2006 10:00,14.0,3.6,232,97,30.1,0
28-10-2006 11:00,14.3,3.1,220,97,33.3,0
28-10-2006 12:00,14.5,3.1,212,97,53.6,0
28-10-2006 13:00,14.8,3.1,231,97,48.5,0
28-10-2006 14:00,15.0,2.8,248,97,45.5,0
28-10-2006 15:00,15.2,4.1,255,95,49.0,0
28-10-2006 16:00,15.0,3.3,233,95,35.2,0
28-10-2006 17:00,15.1,2.1,308,94,20.3,0.2
28-10-2006 18:00,14.9,2.3,287,91,6.2,0
28-10-2006 19:00,14.5,2.4,265,92,-0.9,0
28-10-2006 20:00,14.2,1.8,322,92,0.0,0
28-10-2006 21:00,13.7,1.8,303,94,-0.9,0
28-10-2006 22:00,13.3,1.6,316,95,-0.1,0
28-10-2006 23:00,12.7,2.1,313,95,-1.1,0
29-10-2006 0:00,12.6,1.9,16,95,-0.9,0
29-10-2006 1:00,12.6,1.7,13,96,-0.6,0
29-10-2006 2:00,12.4,0.9,82,95,-0.2,0
29-10-2006 3:00,12.1,1.2,36,95,-0.6,0
29-10-2006 4:00,11.7,1.0,12,94,-0.8,0
29-10-2006 5:00,11.6,2.3,30,94,-0.3,0
29-10-2006 6:00,11.3,3.8,35,95,-0.8,0
29-10-2006 7:00,11.1,1.6,48,95,-0.9,0
29-10-2006 8:00,10.8,0.6,37,96,-0.5,0
29-10-2006 9:00,11.1,0.9,128,96,6.9,0
29-10-2006 10:00,11.4,2.0,173,96,22.1,0
29-10-2006 11:00,11.5,2.7,150,96,41.6,0
29-10-2006 12:00,11.8,2.7,146,96,20.4,0.2
29-10-2006 13:00,11.5,2.8,142,97,87.4,0.2
29-10-2006 14:00,12.0,2.3,146,97,50.6,0
29-10-2006 15:00,12.5,2.8,156,97,69.8,0.2
29-10-2006 16:00,12.6,3.2,154,97,51.6,0
29-10-2006 17:00,12.9,2.8,154,97,28.6,0
29-10-2006 18:00,13.0,2.4,153,97,8.8,0
29-10-2006 19:00,13.0,1.6,153,97,0.0,0
29-10-2006 20:00,13.3,1.4,164,97,0.0,0
29-10-2006 21:00,13.5,2.4,180,97,0.0,0
29-10-2006 22:00,13.5,2.0,179,97,-0.1,0
29-10-2006 23:00,13.6,2.5,206,97,-0.1,0.2
30-10-2006 0:00,13.6,1.9,217,97,-0.1,0.4
30-10-2006 1:00,13.8,3.3,207,97,0.0,0.4
30-10-2006 2:00,13.8,5.0,226,97,-0.1,0
30-10-2006 3:00,12.6,3.8,218,97,-1.3,0
30-10-2006 4:00,11.7,4.0,229,98,-0.3,0
30-10-2006 5:00,11.6,3.9,237,97,-0.2,0
30-10-2006 6:00,11.5,2.9,222,97,-0.4,0
30-10-2006 7:00,11.7,2.9,234,97,-0.1,0.2
30-10-2006 8:00,11.6,1.8,220,97,0.0,0
30-10-2006 9:00,11.7,2.2,211,97,6.3,0
30-10-2006 10:00,12.0,3.4,227,97,35.2,0
30-10-2006 11:00,12.1,4.6,228,96,55.3,0
30-10-2006 12:00,12.5,5.4,235,94,56.4,0
30-10-2006 13:00,12.5,3.5,237,95,52.4,0
30-10-2006 14:00,12.8,7.0,239,93,124.9,0
30-10-2006 15:00,12.5,5.7,237,94,56.9,0
30-10-2006 16:00,12.5,3.4,234,95,31.7,0
30-10-2006 17:00,12.6,5.6,242,93,35.8,0
30-10-2006 18:00,12.4,4.5,240,94,3.5,0
30-10-2006 19:00,12.2,5.6,225,96,-0.2,0
30-10-2006 20:00,12.4,5.1,230,96,-0.1,0
30-10-2006 21:00,12.5,4.1,238,97,-0.1,0
30-10-2006 22:00,12.0,4.8,294,92,1.0,0.6
30-10-2006 23:00,11.4,3.7,288,87,0.2,0
31-10-2006 0:00,10.7,4.3,290,88,-2.1,0
31-10-2006 1:00,9.5,2.3,281,87,-2.3,0
31-10-2006 2:00,9.2,3.2,278,85,-1.8,0
31-10-2006 3:00,9.1,2.8,274,81,-1.5,0
31-10-2006 4:00,8.5,3.3,284,80,-2.1,0
31-10-2006 5:00,9.1,5.2,291,78,-0.2,0
31-10-2006 6:00,9.3,4.7,276,79,-0.4,0
31-10-2006 7:00,9.4,4.2,280,84,-1.4,0
31-10-2006 8:00,9.7,5.9,295,89,-0.1,0
31-10-2006 9:00,9.7,6.0,298,84,16.6,0
31-10-2006 10:00,9.7,4.6,289,85,52.0,0
31-10-2006 11:00,10.2,5.1,315,83,97.5,0
31-10-2006 12:00,11.3,4.6,320,76,307.8,0
31-10-2006 13:00,11.3,4.0,333,72,192.2,0
31-10-2006 14:00,11.0,5.2,354,74,235.4,0
31-10-2006 15:00,11.0,4.3,347,72,150.8,0
31-10-2006 16:00,11.6,5.0,357,68,246.6,0
31-10-2006 17:00,10.4,3.7,349,74,46.7,0
31-10-2006 18:00,9.5,3.3,343,77,14.7,0
31-10-2006 19:00,8.7,3.7,352,79,-2.3,0
31-10-2006 20:00,8.3,1.4,355,81,-2.4,0
31-10-2006 21:00,7.9,3.7,351,83,-2.2,0
31-10-2006 22:00,7.6,3.0,10,84,-2.7,0
31-10-2006 23:00,6.9,3.3,14,86,-2.4,0
01-11-2006 0:00,6.1,1.0,320,86,-2.5,0
01-11-2006 1:00,5.6,2.2,18,88,-2.7,0
01-11-2006 2:00,5.3,2.2,7,89,-2.6,0
01-11-2006 3:00,5.5,2.2,355,89,-2.2,0
01-11-2006 4:00,5.5,1.6,4,85,-2.2,0
01-11-2006 5:00,5.1,1.6,352,87,-2.1,0
01-11-2006 6:00,4.6,1.8,339,87,-2.3,0
01-11-2006 7:00,4.2,1.5,335,89,-2.4,0
01-11-2006 8:00,4.3,1.8,358,87,-2.0,0
01-11-2006 9:00,4.4,2.1,2,87,15.5,0
01-11-2006 10:00,4.6,2.4,28,88,80.5,0
01-11-2006 11:00,5.1,3.5,20,88,242.1,0
01-11-2006 12:00,6.1,3.7,26,80,309.8,0
01-11-2006 13:00,7.0,3.4,33,77,369.1,0
01-11-2006 14:00,7.7,3.9,41,73,375.3,0
01-11-2006 15:00,8.5,3.9,39,64,347.6,0
01-11-2006 16:00,8.8,3.0,50,63,249.6,0
01-11-2006 17:00,8.4,2.1,50,69,135.6,0
01-11-2006 18:00,7.2,1.9,24,73,23.0,0
01-11-2006 19:00,5.7,2.3,31,76,-2.4,0
01-11-2006 20:00,5.6,2.2,31,73,-2.1,0
01-11-2006 21:00,5.5,2.8,25,72,-2.3,0
01-11-2006 22:00,5.1,3.0,28,72,-2.2,0
01-11-2006 23:00,4.6,2.5,34,74,-2.2,0
02-11-2006 0:00,4.7,2.7,34,73,-2.0,0
02-11-2006 1:00,4.6,2.8,26,73,-2.2,0
02-11-2006 2:00,4.7,2.7,23,70,-2.1,0
02-11-2006 3:00,4.7,2.7,27,70,-2.2,0
02-11-2006 4:00,4.5,2.8,33,71,-2.0,0
02-11-2006 5:00,4.4,2.9,33,73,-2.0,0
02-11-2006 6:00,4.5,2.8,27,74,-2.0,0
02-11-2006 7:00,4.5,2.9,28,74,-1.6,0
02-11-2006 8:00,4.6,2.9,34,75,-1.3,0
02-11-2006 9:00,4.5,2.7,35,77,13.1,0
02-11-2006 10:00,5.2,2.6,37,77,121.2,0
02-11-2006 11:00,6.2,2.4,45,76,231.8,0
02-11-2006 12:00,7.7,2.1,107,73,318.2,0
02-11-2006 13:00,8.4,2.7,116,70,380.1,0
02-11-2006 14:00,9.1,2.7,140,69,369.0,0
02-11-2006 15:00,9.2,2.2,146,68,215.9,0
02-11-2006 16:00,9.1,1.6,150,69,131.0,0
02-11-2006 17:00,8.3,1.3,98,73,68.6,0
02-11-2006 18:00,7.5,1.3,80,77,12.5,0
02-11-2006 19:00,6.5,1.5,45,79,-2.1,0
02-11-2006 20:00,5.8,1.9,37,80,-2.1,0
02-11-2006 21:00,5.7,2.0,41,79,-1.9,0
02-11-2006 22:00,5.5,1.8,49,78,-2.2,0
02-11-2006 23:00,5.2,2.3,40,79,-2.1,0
03-11-2006 0:00,5.3,2.1,50,76,-2.0,0
03-11-2006 1:00,5.2,2.4,35,76,-1.6,0
03-11-2006 2:00,5.5,2.6,29,76,-0.6,0
03-11-2006 3:00,5.6,2.4,40,76,-0.4,0
03-11-2006 4:00,5.7,2.5,36,76,-0.2,0
03-11-2006 5:00,5.9,2.8,28,75,-0.4,0
03-11-2006 6:00,5.5,2.8,28,77,-0.3,0
03-11-2006 7:00,5.6,3.0,29,79,-0.3,0
03-11-2006 8:00,5.5,2.7,40,81,-0.5,0
03-11-2006 9:00,5.5,2.7,30,82,6.0,0
03-11-2006 10:00,5.8,2.1,42,83,46.6,0
03-11-2006 11:00,6.7,1.9,51,82,161.1,0
03-11-2006 12:00,7.7,1.6,99,79,205.4,0
03-11-2006 13:00,8.6,2.3,128,76,290.7,0
03-11-2006 14:00,9.4,2.6,144,69,217.1,0
03-11-2006 15:00,9.3,2.2,137,73,282.8,0
03-11-2006 16:00,9.6,2.2,156,68,198.7,0
03-11-2006 17:00,8.8,1.6,157,72,85.8,0
03-11-2006 18:00,7.2,0.2,9,79,9.5,0
03-11-2006 19:00,6.9,0.2,312,80,-1.0,0
03-11-2006 20:00,6.8,1.1,346,79,0.1,0
03-11-2006 21:00,6.5,0.7,357,81,-1.4,0
03-11-2006 22:00,6.6,0.9,358,80,-0.5,0
03-11-2006 23:00,6.4,0.8,4,81,-1.0,0
04-11-2006 0:00,6.2,1.0,352,81,-0.4,0
04-11-2006 1:00,5.0,0.7,349,84,-1.6,0
04-11-2006 2:00,4.3,0.5,343,86,-2.4,0
04-11-2006 3:00,4.5,0.1,183,83,-3.0,0
04-11-2006 4:00,3.9,0.4,190,85,-2.0,0
04-11-2006 5:00,3.4,0.4,27,86,-1.8,0
04-11-2006 6:00,4.5,0.8,21,82,-0.2,0
04-11-2006 7:00,3.7,0.1,168,86,-1.8,0
04-11-2006 8:00,3.4,0.3,276,85,-1.9,0
04-11-2006 9:00,3.6,0.5,291,87,15.6,0
04-11-2006 10:00,6.3,0.0,180,79,108.4,0
04-11-2006 11:00,7.3,0.2,232,80,214.3,0
04-11-2006 12:00,8.9,0.5,173,72,303.0,0
04-11-2006 13:00,9.6,0.7,176,71,346.0,0
04-11-2006 14:00,10.2,0.5,251,64,339.0,0
04-11-2006 15:00,10.7,0.7,228,64,308.7,0.2
04-11-2006 16:00,10.4,1.8,340,61,233.1,0
04-11-2006 17:00,10.2,1.1,356,62,117.3,0
04-11-2006 18:00,9.6,0.9,347,70,15.0,0
04-11-2006 19:00,8.1,0.9,338,78,-2.7,0
04-11-2006 20:00,5.4,0.1,201,88,-2.0,0
04-11-2006 21:00,8.3,1.7,348,80,-1.4,0
04-11-2006 22:00,6.9,0.4,46,84,-3.3,0
04-11-2006 23:00,5.9,0.7,293,88,-2.3,0
05-11-2006 0:00,5.0,0.4,324,93,-0.7,0
05-11-2006 1:00,4.9,0.2,285,93,-1.3,0
05-11-2006 2:00,5.2,0.1,107,91,-1.7,0
05-11-2006 3:00,4.3,0.1,296,93,-1.3,0
05-11-2006 4:00,5.1,0.5,286,93,-1.0,0
05-11-2006 5:00,5.7,0.3,40,90,-1.6,0
05-11-2006 6:00,5.4,0.1,282,91,-0.9,0
05-11-2006 7:00,4.5,0.2,224,93,-0.8,0
05-11-2006 8:00,5.1,0.3,245,93,-2.0,0
05-11-2006 9:00,7.0,0.9,315,89,8.0,0
05-11-2006 10:00,6.4,0.1,350,92,91.7,0
05-11-2006 11:00,7.9,0.5,234,91,229.7,0
05-11-2006 12:00,8.8,1.3,224,89,274.9,0
05-11-2006 13:00,9.7,2.1,226,84,300.7,0
05-11-2006 14:00,10.1,2.4,240,80,377.5,0
05-11-2006 15:00,10.6,1.9,219,80,278.6,0
05-11-2006 16:00,10.8,1.9,226,77,252.1,0
05-11-2006 17:00,10.8,1.5,222,76,143.4,0
05-11-2006 18:00,9.7,0.5,268,81,15.3,0
05-11-2006 19:00,8.4,0.4,16,86,-2.8,0
05-11-2006 20:00,7.7,0.6,305,85,-0.9,0
05-11-2006 21:00,7.1,0.7,300,89,0.3,0
05-11-2006 22:00,6.6,0.4,299,90,-0.4,0
05-11-2006 23:00,6.3,0.3,15,91,-1.5,0
06-11-2006 0:00,5.9,0.0,256,93,0.2,0
06-11-2006 1:00,6.0,0.3,1,95,-0.4,0
06-11-2006 2:00,4.9,0.1,301,96,0.0,0
06-11-2006 3:00,3.8,0.0,273,96,-0.5,0
06-11-2006 4:00,4.4,0.1,153,97,0.7,0
06-11-2006 5:00,5.4,0.0,111,97,-1.6,0.2
06-11-2006 6:00,4.5,0.1,201,97,-1.0,0
06-11-2006 7:00,5.0,0.0,231,97,-0.6,0
06-11-2006 8:00,4.8,0.1,197,97,0.7,0
06-11-2006 9:00,6.2,0.0,261,97,10.8,0
06-11-2006 10:00,5.7,0.1,172,97,67.7,0
06-11-2006 11:00,6.8,0.8,193,97,202.1,0
06-11-2006 12:00,8.2,2.1,187,97,304.9,0
06-11-2006 13:00,9.1,2.2,177,94,313.1,0.2
06-11-2006 14:00,10.3,3.1,183,92,335.3,0
06-11-2006 15:00,11.1,3.4,190,88,267.2,0
06-11-2006 16:00,11.8,4.1,194,82,203.3,0
06-11-2006 17:00,11.0,1.9,200,85,52.4,0
06-11-2006 18:00,10.4,1.3,186,88,6.7,0
06-11-2006 19:00,9.4,0.3,176,90,-2.2,0
06-11-2006 20:00,8.9,1.2,176,93,-1.6,0
06-11-2006 21:00,9.2,1.9,192,94,-0.6,0
06-11-2006 22:00,9.6,0.7,205,94,-0.1,0
06-11-2006 23:00,9.2,1.0,208,94,-1.1,0
07-11-2006 0:00,9.0,0.8,192,96,-0.5,0
07-11-2006 1:00,8.8,0.4,165,96,-0.5,0
07-11-2006 2:00,9.1,1.3,232,96,-0.4,0
07-11-2006 3:00,9.0,0.6,225,97,-0.2,0
07-11-2006 4:00,9.2,0.6,254,97,-0.2,0
07-11-2006 5:00,9.1,0.2,198,97,-0.2,0
07-11-2006 6:00,9.4,1.1,201,97,0.0,0
07-11-2006 7:00,9.3,1.3,207,97,0.0,0
07-11-2006 8:00,9.4,0.9,232,97,0.1,0
07-11-2006 9:00,9.7,0.5,206,97,4.2,0
07-11-2006 10:00,9.9,0.7,202,97,19.1,0.2
07-11-2006 11:00,10.1,1.2,210,97,48.3,1
07-11-2006 12:00,10.5,1.8,206,97,64.1,1.6
07-11-2006 13:00,11.1,2.1,215,97,105.4,0
07-11-2006 14:00,11.3,2.8,218,97,41.8,0
07-11-2006 15:00,11.5,2.5,224,97,62.8,0
07-11-2006 16:00,11.6,2.3,222,97,33.9,0
07-11-2006 17:00,11.7,3.0,218,97,16.7,0
07-11-2006 18:00,11.8,2.3,226,97,5.7,0
07-11-2006 19:00,11.8,1.5,199,97,-0.1,0
07-11-2006 20:00,11.8,3.3,234,97,-0.2,0
07-11-2006 21:00,11.6,2.1,227,97,-0.1,0
07-11-2006 22:00,11.7,2.7,229,97,-0.1,0
07-11-2006 23:00,11.8,2.1,215,97,-0.1,0
08-11-2006 0:00,12.0,2.6,228,97,-0.1,0
08-11-2006 1:00,12.1,2.6,225,97,-0.2,0
08-11-2006 2:00,12.2,3.1,234,98,-0.1,0
08-11-2006 3:00,11.9,1.6,256,98,0.0,0.2
08-11-2006 4:00,11.2,2.7,258,98,1.0,0
08-11-2006 5:00,10.4,1.9,256,97,0.0,0
08-11-2006 6:00,9.7,2.5,271,94,-0.1,0
08-11-2006 7:00,9.9,3.3,257,93,-0.6,0
08-11-2006 8:00,10.0,3.2,264,90,-0.3,0
08-11-2006 9:00,9.6,2.5,236,92,5.2,0
08-11-2006 10:00,10.1,2.6,246,90,49.3,0
08-11-2006 11:00,10.7,2.7,227,92,103.1,0.2
08-11-2006 12:00,11.3,2.6,217,94,92.0,0
08-11-2006 13:00,12.0,3.1,224,93,34.5,0
08-11-2006 14:00,12.8,4.4,247,90,117.7,0
08-11-2006 15:00,13.2,1.2,329,90,62.6,1.8
08-11-2006 16:00,10.0,3.8,18,93,25.9,0
08-11-2006 17:00,9.4,3.8,10,91,87.3,0
08-11-2006 18:00,9.1,3.0,6,89,4.4,0
08-11-2006 19:00,8.4,1.1,320,91,-2.0,0
08-11-2006 20:00,8.0,0.8,252,90,-1.4,0
08-11-2006 21:00,8.3,2.1,295,91,-0.2,0
08-11-2006 22:00,7.8,1.6,300,91,-1.4,0
08-11-2006 23:00,7.6,2.1,324,90,-2.0,0.2
09-11-2006 0:00,7.5,2.9,330,85,-1.3,0
09-11-2006 1:00,7.2,2.2,307,83,-1.4,0
09-11-2006 2:00,6.2,1.4,304,86,-1.8,0
09-11-2006 3:00,6.0,2.4,320,86,-1.2,0
09-11-2006 4:00,6.3,2.1,331,82,-2.2,0
09-11-2006 5:00,4.7,1.4,348,88,-1.1,0
09-11-2006 6:00,3.4,0.9,278,88,-4.3,0
09-11-2006 7:00,3.3,0.8,306,91,-2.4,0
09-11-2006 8:00,4.7,0.5,323,85,-2.5,0
09-11-2006 9:00,5.4,1.6,13,83,4.4,0
09-11-2006 10:00,5.0,1.6,31,87,72.4,0.2
09-11-2006 11:00,6.7,1.3,59,83,193.3,0
09-11-2006 12:00,7.8,1.6,152,78,282.4,0
09-11-2006 13:00,8.6,1.9,154,73,339.2,0
09-11-2006 14:00,8.6,2.7,139,69,327.9,0
09-11-2006 15:00,8.9,2.7,156,66,271.1,0
09-11-2006 16:00,8.9,2.4,153,66,184.2,0
09-11-2006 17:00,8.3,2.3,164,72,75.1,0
09-11-2006 18:00,6.5,0.8,159,83,7.2,0
09-11-2006 19:00,5.6,0.3,148,87,-2.3,0
09-11-2006 20:00,5.1,0.3,192,88,-0.9,0
09-11-2006 21:00,5.6,0.8,156,87,-1.8,0
09-11-2006 22:00,6.5,0.2,132,86,1.0,0
09-11-2006 23:00,7.3,2.0,176,86,0.3,0
10-11-2006 0:00,8.1,2.8,170,86,0.2,0
10-11-2006 1:00,9.0,3.2,179,88,-0.1,0
10-11-2006 2:00,9.5,2.9,184,88,-0.2,0
10-11-2006 3:00,9.8,4.0,180,88,-0.2,0
10-11-2006 4:00,10.2,3.6,187,92,-0.3,0
10-11-2006 5:00,10.4,2.7,200,96,-0.2,0.2
10-11-2006 6:00,10.9,4.2,183,97,-0.1,0.8
10-11-2006 7:00,11.4,3.7,189,96,0.0,0
10-11-2006 8:00,11.7,4.6,192,96,0.0,0
10-11-2006 9:00,11.9,5.9,200,96,0.3,0.6
10-11-2006 10:00,12.1,6.6,206,96,3.8,0.2
10-11-2006 11:00,12.2,6.1,216,97,6.4,0.6
10-11-2006 12:00,12.4,5.8,216,97,33.6,0.4
10-11-2006 13:00,12.5,4.9,218,96,21.1,0.2
10-11-2006 14:00,12.6,4.3,222,97,39.8,1.4
10-11-2006 15:00,12.7,4.7,227,96,36.6,1.2
10-11-2006 16:00,12.2,3.8,241,94,39.0,0.2
10-11-2006 17:00,12.3,5.0,242,93,32.4,0
10-11-2006 18:00,12.1,4.1,238,93,1.8,0
10-11-2006 19:00,11.9,4.0,250,94,0.3,0
10-11-2006 20:00,9.7,3.7,321,92,-0.1,0
10-11-2006 21:00,8.9,4.5,335,89,0.7,0.2
10-11-2006 22:00,9.1,3.5,303,89,-0.2,0
10-11-2006 23:00,9.0,1.1,260,89,-1.4,0
11-11-2006 0:00,8.7,1.8,281,90,-1.0,0
11-11-2006 1:00,7.9,1.9,266,87,-1.3,0
11-11-2006 2:00,7.2,1.3,245,88,-3.2,0
11-11-2006 3:00,6.2,1.3,283,89,-1.6,0
11-11-2006 4:00,6.4,1.8,265,83,-1.7,0
11-11-2006 5:00,5.9,0.9,258,82,-1.4,0
11-11-2006 6:00,5.3,1.1,278,85,-1.1,0
11-11-2006 7:00,6.2,1.6,265,84,-0.5,0
11-11-2006 8:00,7.8,4.4,294,76,-0.3,0
11-11-2006 9:00,7.3,2.8,278,80,5.4,0
11-11-2006 10:00,8.1,2.9,275,79,46.9,0
11-11-2006 11:00,8.8,4.1,254,77,72.1,0
11-11-2006 12:00,9.4,3.8,258,78,65.8,0
11-11-2006 13:00,9.8,4.7,282,81,149.5,0
11-11-2006 14:00,9.5,5.4,287,82,66.4,0
11-11-2006 15:00,10.0,4.2,271,82,113.1,0
11-11-2006 16:00,9.8,3.9,259,82,35.9,0
11-11-2006 17:00,9.6,3.7,262,83,21.4,0
11-11-2006 18:00,8.8,3.4,267,88,2.0,0
11-11-2006 19:00,9.1,4.8,288,85,-1.0,0
11-11-2006 20:00,9.1,5.5,296,89,0.5,0
11-11-2006 21:00,9.1,4.8,291,90,-0.7,0
11-11-2006 22:00,9.1,4.6,285,90,0.2,0
11-11-2006 23:00,9.1,3.7,289,90,-0.5,0
12-11-2006 0:00,9.1,4.2,297,90,-0.5,0.2
12-11-2006 1:00,9.0,2.6,267,90,0.5,0
12-11-2006 2:00,8.9,1.8,265,90,-1.3,0
12-11-2006 3:00,9.0,2.9,281,91,-0.6,0
12-11-2006 4:00,8.7,2.2,279,92,-0.3,0
12-11-2006 5:00,8.6,1.9,244,93,-1.0,0
12-11-2006 6:00,7.7,0.9,274,93,-1.5,0
12-11-2006 7:00,8.3,1.2,263,92,0.3,0
12-11-2006 8:00,7.5,0.8,148,93,-1.4,0
12-11-2006 9:00,7.0,0.9,191,95,2.0,0
12-11-2006 10:00,7.1,0.7,168,95,44.1,0
12-11-2006 11:00,8.2,1.4,195,91,106.8,0
12-11-2006 12:00,8.9,1.3,200,89,87.8,0
12-11-2006 13:00,10.3,3.7,225,83,301.8,0
12-11-2006 14:00,11.4,6.5,248,74,405.2,0
12-11-2006 15:00,10.9,6.9,253,76,124.7,0
12-11-2006 16:00,10.3,5.6,244,80,36.5,0
12-11-2006 17:00,10.2,5.0,222,86,23.6,0
12-11-2006 18:00,10.2,7.4,239,93,1.4,0
12-11-2006 19:00,10.8,5.4,238,95,0.1,0
12-11-2006 20:00,11.5,5.6,233,94,0.9,0
12-11-2006 21:00,11.7,3.5,218,96,-0.2,0
12-11-2006 22:00,12.3,4.7,225,96,-0.1,0
12-11-2006 23:00,12.7,4.4,228,97,0.1,0
13-11-2006 0:00,13.2,5.0,240,94,2.0,0
13-11-2006 1:00,12.9,5.3,232,92,0.2,0
13-11-2006 2:00,12.5,3.2,237,93,-0.7,0
13-11-2006 3:00,12.4,2.5,228,95,-0.3,0.2
13-11-2006 4:00,12.7,2.7,235,91,0.0,0
13-11-2006 5:00,12.8,3.3,253,89,2.1,0
13-11-2006 6:00,12.1,3.5,262,87,-0.3,0
13-11-2006 7:00,12.1,4.6,273,82,-0.4,0
13-11-2006 8:00,11.7,4.3,280,78,-0.6,0
13-11-2006 9:00,11.4,4.8,284,71,2.3,0
13-11-2006 10:00,11.0,5.3,273,74,65.1,0
13-11-2006 11:00,10.8,2.9,221,77,73.2,0
13-11-2006 12:00,10.6,2.5,261,85,100.7,0
13-11-2006 13:00,11.3,2.2,253,84,117.1,0
13-11-2006 14:00,11.1,2.6,272,85,99.4,0
13-11-2006 15:00,11.5,3.1,281,79,177.2,0
13-11-2006 16:00,10.7,3.3,274,81,55.8,0
13-11-2006 17:00,10.8,3.1,258,83,57.4,0
13-11-2006 18:00,9.6,3.0,249,90,5.5,0
13-11-2006 19:00,9.3,2.0,243,88,0.4,0
13-11-2006 20:00,9.6,3.6,254,85,-0.4,0
13-11-2006 21:00,9.0,2.9,241,87,-1.2,0
13-11-2006 22:00,8.8,2.0,254,87,-0.7,0
13-11-2006 23:00,8.7,3.0,234,87,-1.2,0
14-11-2006 0:00,8.2,1.1,257,89,-1.1,0
14-11-2006 1:00,8.9,2.8,244,84,0.4,0
14-11-2006 2:00,8.8,2.8,230,89,-0.6,0
14-11-2006 3:00,8.4,1.5,231,92,-0.3,0
14-11-2006 4:00,8.5,1.7,221,90,-0.1,0
14-11-2006 5:00,8.1,1.3,240,90,-0.9,0
14-11-2006 6:00,8.2,2.8,248,88,-1.1,0
14-11-2006 7:00,7.7,1.6,192,92,-1.2,0
14-11-2006 8:00,7.8,1.3,220,94,-0.7,0
14-11-2006 9:00,8.1,1.7,215,94,0.8,0
14-11-2006 10:00,8.2,2.7,234,95,19.4,0.2
14-11-2006 11:00,8.5,3.2,228,95,56.3,0
14-11-2006 12:00,9.0,2.8,227,94,94.6,0
14-11-2006 13:00,9.1,3.8,229,93,84.2,0
14-11-2006 14:00,9.1,3.3,241,95,79.7,0
14-11-2006 15:00,9.5,2.8,237,93,109.6,0
14-11-2006 16:00,9.4,2.6,229,93,49.2,0
14-11-2006 17:00,9.2,2.5,226,94,30.0,0
14-11-2006 18:00,8.7,2.4,224,94,1.0,0
14-11-2006 19:00,8.2,2.3,203,95,-1.0,0
14-11-2006 20:00,8.1,2.1,217,96,-0.6,0
14-11-2006 21:00,8.0,1.9,218,96,-0.6,0
14-11-2006 22:00,7.8,0.8,213,96,-0.5,0
14-11-2006 23:00,7.8,0.5,215,96,-0.3,0
15-11-2006 0:00,7.8,0.0,180,96,-0.5,0.6
15-11-2006 1:00,7.7,0.0,180,97,-0.3,0.2
15-11-2006 2:00,7.7,0.1,83,97,-0.2,0.6
15-11-2006 3:00,7.6,0.6,60,97,-0.4,0.8
15-11-2006 4:00,7.4,1.5,38,97,-0.4,0.8
15-11-2006 5:00,7.1,1.9,32,97,-0.3,1.2
15-11-2006 6:00,7.1,1.2,40,97,-0.3,0.2
15-11-2006 7:00,7.2,1.2,104,97,-0.1,0.2
15-11-2006 8:00,7.1,0.4,5,97,-0.2,0.4
15-11-2006 9:00,7.0,2.0,21,97,0.1,2
15-11-2006 10:00,7.0,2.8,29,97,5.3,2
15-11-2006 11:00,7.1,3.2,39,97,20.6,2.4
15-11-2006 12:00,7.0,3.0,22,97,31.7,2.2
15-11-2006 13:00,7.2,4.1,25,96,31.8,2.2
15-11-2006 14:00,7.1,4.7,26,95,41.5,2.2
15-11-2006 15:00,7.0,4.5,19,95,46.8,0.8
15-11-2006 16:00,7.2,4.5,2,94,38.8,0.6
15-11-2006 17:00,7.1,5.0,357,94,7.0,1.2
15-11-2006 18:00,6.8,5.6,0,94,2.5,1.2
15-11-2006 19:00,6.4,5.7,349,95,0.5,0.6
15-11-2006 20:00,6.5,4.7,318,94,0.2,0.2
15-11-2006 21:00,6.4,5.3,315,91,0.6,0
15-11-2006 22:00,5.8,3.9,296,91,-0.4,0
15-11-2006 23:00,5.7,3.5,298,92,-0.8,0
16-11-2006 0:00,5.7,2.7,273,93,-0.4,0
16-11-2006 1:00,4.8,1.8,274,91,-2.5,0
16-11-2006 2:00,4.6,2.8,265,92,-2.0,0
16-11-2006 3:00,3.8,1.0,265,91,-2.8,0
16-11-2006 4:00,3.1,1.7,242,92,-3.1,0
16-11-2006 5:00,2.4,0.8,264,93,-2.2,0
16-11-2006 6:00,2.1,1.1,252,94,-2.1,0
16-11-2006 7:00,2.2,1.2,280,93,-2.2,0.2
16-11-2006 8:00,2.3,1.2,262,94,-1.3,0
16-11-2006 9:00,2.8,2.4,286,92,0.7,0
16-11-2006 10:00,2.7,1.5,266,92,68.7,0
16-11-2006 11:00,3.3,1.2,218,93,169.6,0
16-11-2006 12:00,5.0,3.1,247,87,255.9,0
16-11-2006 13:00,6.3,4.0,245,83,308.9,0
16-11-2006 14:00,6.8,3.5,224,83,250.8,0
16-11-2006 15:00,6.4,2.7,234,85,91.1,0
16-11-2006 16:00,7.6,3.8,233,84,174.0,0
16-11-2006 17:00,6.9,3.2,255,81,55.9,0
