/** Dripsey 2007 */								
index{4}

/**	latitude(deg),	longitude(deg),	elevation (m), sky wiew	factor+, difference of STANDARD TIME with respect to UTM (h)+	= used only if state_rad=1*/	
1: float matrix station {1,5}					
51.59	-8.45	187.11	0.976	0

/** quota misura vento, quota misura Ur e temp */										
2: float matrix sensori {1,2}										
3	3

/** giorno di inizio, ora di inizio, dt[ore] */										
3: float matrix tempi {1,4}										
1	0	1	2002							
										
/**	1)month	2)day	3)DecHour  4)Year  5)V(m/s)  6)RH%  7)P(hPa)	8)T(C)   9)R_SW_beam(or total)(W/m2)++  10)R_SW_diff(W/m2)+ 11)Albedo+ 12)Lapse_rate(K/m)+ 13)Net_Radiation(W/m2)+ 14)LongwaveEmissivity++valid if the flag in geo_top.inpts is activated++the meaning changes according to the flag state_rad 

#1	#2	#3	#4	#5	#6	#7	#8	#9	#10	#11	#12	#13	#14	*/
4: float matrix dati{26304,14}
1	7	19	2002	3.042	88.591	1006.6	7.6619	-0.32183	0	0	0	-5.5297	0
1	7	20	2002	3.217	89.416	1006.7	7.4224	-0.28088	0	0	0	-5.6936	0
1	7	21	2002	2.7642	88.179	1006.9	7.3849	-0.23992	0	0	0	-6.1208	0
1	7	22	2002	1.2009	89.083	1006.9	7.2969	-0.28673	0	0	0	-6.3315	0
1	7	23	2002	1.5259	87.635	1007	7.4326	-0.18725	0	0	0	-6.7821	0
1	8	0	2002	2.4471	86.035	1006.9	7.617	-0.23992	0	0	0	-6.7762	0
1	8	1	2002	2.5897	91.568	1007	7.1605	-0.59102	0	0	0	-7.6013	0
1	8	2	2002	1.6214	93.225	1007	6.804	-0.6671	0	0	0	-7.0807	0
1	8	3	2002	1.7679	91.637	1006.9	6.6692	-0.68466	0	0	0	-8.5319	0
1	8	4	2002	0.56222	92.186	1007	6.4666	-0.55593	0	0	0	-8.5496	0
1	8	5	2002	2.0299	92.545	1006.5	6.32	-0.68467	0	0	0	-9.2987	0
1	8	6	2002	0.69095	92.941	1006.4	6.1214	-0.54423	0	0	0	-9.7084	0
1	8	7	2002	1.8287	94.266	1006.6	6.0097	-0.34527	0	0	0	-10.475	0
1	8	8	2002	2.1225	95.348	1006.7	6.0491	-0.21067	0	0	0	-5.22	0
1	8	9	2002	2.0347	96.182	1006.9	6.0186	3.3884	0	0	0	-7.6077	0
1	8	10	2002	1.624	96.03	1007.5	6.1256	28.171	0	0	0	10.721	0
1	8	11	2002	2.2511	95.004	1007.7	6.4163	44.644	0	0	0	19.019	0
1	8	12	2002	2.1685	92.35	1007.3	6.8086	52.631	0	0	0	29.464	0
1	8	13	2002	2.3977	91.504	1006.6	7.0934	127.5	0	0	0	76.908	0
1	8	14	2002	2.6043	89.48	1006.1	7.2371	29.187	0	0	0	12.013	0
1	8	15	2002	2.6427	93.34	1006.4	6.8348	14.559	0	0	0	7.2326	0
1	8	16	2002	1.889	93.795	1006.4	6.2395	12.821	0	0	0	4.4298	0
1	8	17	2002	1.9375	91.897	1006.2	5.8174	0.80757	0	0	0	-5.7818	0
1	8	18	2002	2.4356	91.803	1006.3	5.8894	0.32187	0	0	0	-6.4608	0
1	8	19	2002	2.186	93.808	1006.1	5.9183	0.22238	0	0	0	-4.6115	0
1	8	20	2002	2.2665	95.345	1006	5.8142	-0.31016	0	0	0	-3.0021	0
1	8	21	2002	2.7797	95.942	1006.1	5.0952	-0.40379	0	0	0	-4.4768	0
1	8	22	2002	0.66109	96.363	1006.3	4.8535	-0.48574	0	0	0	-4.5648	0
1	8	23	2002	1.3195	94.905	1006.2	4.6616	-0.6496	0	0	0	-4.2078	0
1	9	0	2002	0.72646	92.261	1006.2	4.7261	-0.16972	0	0	0	-8.5094	0
1	9	1	2002	1.2318	90.31	1006	4.6189	0.19898	0	0	0	-11.225	0
1	9	2	2002	2.2436	90.347	1005.6	4.3022	-0.70814	0	0	0	-47.446	0
1	9	3	2002	2.0412	87.7	1005.5	4.0428	-1.1062	0	0	0	-65.518	0
1	9	4	2002	2.5782	85.616	1005.6	3.8663	0.53851	0	0	0	-28.588	0
1	9	5	2002	1.9298	82.724	1006	4.0359	-0.62628	0	0	0	-33.375	0
1	9	6	2002	2.404	82.653	1006.1	3.9747	-1.4106	0	0	0	-49.359	0
1	9	7	2002	1.6265	84.864	1006.3	3.1879	-2.2945	0	0	0	-75.292	0
1	9	8	2002	2.1666	85.005	1006.4	3.1447	-2.4644	0	0	0	-73.822	0
1	9	9	2002	1.8695	87.117	1006.5	2.8946	4.6247	0	0	0	-68.615	0
1	9	10	2002	0.56027	86.986	1006.8	3.1597	71.876	0	0	0	-32.847	0
1	9	11	2002	1.8725	81.442	1007.3	4.4848	158.73	0	0	0	25.925	0
1	9	12	2002	0.44196	70.453	1007.2	6.0801	237.63	0	0	0	87.352	0
1	9	13	2002	0.90569	71.611	1006.8	5.7486	181.36	0	0	0	53.334	0
1	9	14	2002	0.95262	67.943	1006.6	6.1009	215.06	0	0	0	66.189	0
1	9	15	2002	1.4063	70.907	1006.5	5.6741	154.45	0	0	0	19.024	0
1	9	16	2002	0.25647	74.508	1006.8	5.196	32.057	0	0	0	-5.1965	0
1	9	17	2002	0.14396	81.039	1007	4.4111	0.94222	0	0	0	-24.55	0
1	9	18	2002	0.32079	79.505	1007.1	4.2691	-1.3813	0	0	0	-44.031	0
1	9	19	2002	0.41808	84.05	1006.9	3.4436	-1.2936	0	0	0	-58.499	0
