Data,AirT,WindS,WindDir,RelHum,SWglobal,LWin,SWnet,Iprec
25/9/2003 21:00,13.1,1.7,205,90,-0.6,375.3,-0.9,1
25/9/2003 22:00,13.3,2.2,249,94,-0.1,377.5,-0.5,1
25/9/2003 23:00,13.5,1.9,272,95,-0.5,376,-0.8,1
26/9/2003 0:00,13.1,2.1,271,95,-0.8,357.9,-1.6,1
26/9/2003 1:00,12.6,2.3,256,93,-0.4,349.8,-1.8,1
26/9/2003 2:00,12.5,2.1,255,92,0.1,363.6,-1.1,1
26/9/2003 3:00,12.3,1.8,233,93,0.1,363,-0.8,1
26/9/2003 4:00,12.5,1.8,225,94,0,370.1,-0.5,1
26/9/2003 5:00,13,2.8,274,95,-0.3,374.8,-0.5,1
26/9/2003 6:00,13.1,4.5,335,93,0.1,352,-0.6,1
26/9/2003 7:00,12.1,4.7,344,89,20.4,327.5,12.7,1
26/9/2003 8:00,11.2,3.5,18,90,65.8,328.2,50.1,1
26/9/2003 9:00,11.8,4.1,13,83,284.4,286.7,208.3,1
26/9/2003 10:00,12.2,4.8,18,78,379.2,288.5,289,1
26/9/2003 11:00,12.9,4.5,18,67,460.8,315.4,359.7,1
26/9/2003 12:00,13.4,4.9,30,63,588.3,292.6,464.8,1
26/9/2003 13:00,13.8,4.2,19,63,689.7,319.3,543.1,1
26/9/2003 14:00,13.7,3.8,27,64,535.8,327.2,419.2,1
26/9/2003 15:00,13.6,3.2,18,61,353.7,319.3,274.8,1
26/9/2003 16:00,13.2,2.8,13,60,215.2,292.7,164.8,1
26/9/2003 17:00,13,1.9,23,61,165.8,283.1,114.5,1
26/9/2003 18:00,12,1.8,6,64,18.2,279.5,2.1,1
26/9/2003 19:00,10.8,2,360,67,-1.9,276.3,-3.4,1
26/9/2003 20:00,10.3,2.2,353,68,-2,274.6,-3.5,1
26/9/2003 21:00,10.3,2.5,354,66,-2,273.8,-3.5,1
26/9/2003 22:00,9.5,2.6,351,69,-2,272.3,-3.5,1
26/9/2003 23:00,9.4,3.2,357,72,-2,272.3,-3.4,1
27/9/2003 0:00,9.1,3,4,75,-2,271.5,-3.5,1
27/9/2003 1:00,9.3,2.6,14,76,-2.4,271.2,-3.9,1
27/9/2003 2:00,9.1,2.2,19,77,-2.3,270.5,-3.9,1
27/9/2003 3:00,8.9,1.4,19,78,-1.8,274.2,-3.5,1
27/9/2003 4:00,8.8,1.2,360,78,-1.1,295.1,-2.4,1
27/9/2003 5:00,8.7,1.7,18,78,-2.1,272.9,-3.6,1
27/9/2003 6:00,9,2.3,29,77,-0.5,304.3,-1.7,1
27/9/2003 7:00,8.2,2.8,34,81,22.1,280.6,15.3,1
27/9/2003 8:00,9.2,2.2,26,78,132.6,277.6,93.4,1
27/9/2003 9:00,10.6,2.3,32,75,258.5,297.1,194.1,1
27/9/2003 10:00,11.7,2.1,53,65,315.5,314.2,245.5,1
27/9/2003 11:00,12.2,1.8,35,53,400.3,317.7,314.4,1
27/9/2003 12:00,12.8,1.7,347,51,571.4,306.1,451.4,1
27/9/2003 13:00,13.1,2.2,344,52,415.9,336.4,328.6,1
27/9/2003 14:00,12.8,1.9,22,56,200.4,351.3,156.6,1
27/9/2003 15:00,12.9,1.9,20,56,235.9,340.7,185.6,1
27/9/2003 16:00,12.5,2.2,13,61,131.8,344.4,103,1
27/9/2003 17:00,11.9,2.1,28,68,59.9,334.4,46.4,1
27/9/2003 18:00,11.2,1.4,14,70,14.8,328.9,10.8,1
27/9/2003 19:00,10.3,1.5,354,73,-1,322.1,-1.7,1
27/9/2003 20:00,10.1,2.1,3,75,-0.8,326,-1.6,1
27/9/2003 21:00,9.9,1.8,3,76,-1.3,313.4,-2.2,1
27/9/2003 22:00,9.6,2,4,77,-0.9,324,-1.7,1
27/9/2003 23:00,9.1,2.1,337,80,-0.9,324.4,-1.6,1
28/9/2003 0:00,8.6,0.7,25,82,-1.6,306.6,-2.7,1
28/9/2003 1:00,8.2,1.1,331,81,-1.8,272.5,-4.2,1
28/9/2003 2:00,8.2,1.8,319,80,-1.1,271,-3.8,1
28/9/2003 3:00,8.3,2,336,79,-1.6,271.9,-3.7,1
28/9/2003 4:00,8.9,1.9,348,76,-1.5,273.1,-3.4,1
28/9/2003 5:00,7.9,1.7,327,80,-2,272.9,-3.6,1
28/9/2003 6:00,8.3,3.1,315,81,-0.4,272.1,-3.3,1
28/9/2003 7:00,7.4,1.1,257,84,40.5,270.5,16.4,1
28/9/2003 8:00,7.9,1.5,253,87,171.4,273.6,109.1,1
28/9/2003 9:00,9.8,1.7,209,84,312.1,281.2,226.2,1
28/9/2003 10:00,11.1,2.2,220,80,433.1,287.6,330,1
28/9/2003 11:00,12.5,3.1,259,73,582.6,318.9,453.7,1
28/9/2003 12:00,13.4,3.2,242,70,530.1,352.5,413.4,1
28/9/2003 13:00,13.5,3.4,240,70,221.7,361.4,171.9,1
28/9/2003 14:00,13.8,3.7,244,72,414.6,339.6,322.1,1
28/9/2003 15:00,13.6,3.5,247,75,187.1,347.1,146.4,1
28/9/2003 16:00,12.6,3.2,269,86,209.3,340.3,160.7,1
28/9/2003 17:00,12.5,1.8,286,85,65.3,321.3,51.8,1
28/9/2003 18:00,11.7,2.1,285,88,12.9,356.4,8.9,1
28/9/2003 19:00,11.1,1.5,324,88,-0.5,345.8,-1.7,1
28/9/2003 20:00,10.7,1.3,244,89,-0.4,346.4,-1,1
28/9/2003 21:00,10.4,1.4,256,89,-1,329.2,-1.8,1
28/9/2003 22:00,9.8,1.6,253,90,-0.5,338.4,-1.1,1
28/9/2003 23:00,9.9,1.5,270,90,-0.7,334.9,-1.4,1
29/9/2003 0:00,9.8,1.1,251,90,-0.8,323.6,-1.8,1
29/9/2003 1:00,9.7,2.3,270,90,-0.5,337.9,-1.1,1
29/9/2003 2:00,9.7,1.9,278,90,-1.2,313.4,-2.2,1
29/9/2003 3:00,9.3,1.4,264,91,-0.8,325.4,-1.6,1
29/9/2003 4:00,9.5,1.3,250,93,-0.1,346.4,-0.6,1
29/9/2003 5:00,10.1,1.9,226,93,-0.4,342.8,-1.1,1
29/9/2003 6:00,10.1,1.4,261,94,0,355.4,-0.3,1
29/9/2003 7:00,10.9,2.6,249,93,14.5,353.4,10.9,1
29/9/2003 8:00,11,2,294,94,25.3,364.1,20.1,1
29/9/2003 9:00,10.9,1.5,250,94,75,366,59.6,1
29/9/2003 10:00,11.2,1.6,253,94,129.5,367.7,103.3,1
29/9/2003 11:00,11.7,1.9,275,92,115.4,366.4,91.3,1
29/9/2003 12:00,11.8,2,261,90,112.7,363.3,90.6,1
29/9/2003 13:00,11.4,2.4,267,91,108.6,366.3,86.3,1
29/9/2003 14:00,11.5,1.5,227,91,120.7,367.5,94.3,1
29/9/2003 15:00,11.6,1.9,240,92,79.2,365.6,61,1
29/9/2003 16:00,11.5,1.9,248,90,56.9,355.6,43.9,1
29/9/2003 17:00,11.5,2.1,235,92,27.9,362.5,21.2,1
29/9/2003 18:00,10.9,1.7,230,94,4.9,361,3.1,1
29/9/2003 19:00,10.4,1.4,213,95,-0.4,360.5,-1,1
29/9/2003 20:00,10.1,1,218,95,-0.5,359.3,-0.9,1
29/9/2003 21:00,9.8,0.5,239,95,-0.5,355.7,-1,1
29/9/2003 22:00,9.6,0.8,262,96,-0.5,350,-1,1
29/9/2003 23:00,9.4,0.2,275,96,-0.5,347.6,-1.2,1
30/9/2003 0:00,9.6,0.3,278,96,0.1,357.7,-0.3,1
30/9/2003 1:00,9.7,0.9,289,96,-0.1,359.7,-0.2,1
30/9/2003 2:00,9.4,0.5,240,96,-0.2,358,-0.3,1
30/9/2003 3:00,9.4,0.5,14,96,-0.1,359,-0.2,1
30/9/2003 4:00,9.5,0.6,37,96,-0.1,359.6,-0.2,1
30/9/2003 5:00,9.4,0.5,52,97,-0.2,358.8,-0.4,1
30/9/2003 6:00,9.5,0.8,117,97,0,359.6,-0.1,1
30/9/2003 7:00,9.3,1,100,97,13,354,9.9,1
30/9/2003 8:00,9.4,0.8,81,97,39.8,349.5,31.3,1
30/9/2003 9:00,9.8,1.5,69,97,175.1,341.4,136.6,1
30/9/2003 10:00,11.2,2.1,100,90,350.9,342.3,273.1,1
30/9/2003 11:00,12.1,2.2,95,82,380.8,331.8,299.3,1
30/9/2003 12:00,12.8,2.1,96,79,389.6,348.2,309.1,1
30/9/2003 13:00,13.2,2.1,94,80,300.7,358.6,238.1,1
30/9/2003 14:00,13.7,1.8,87,78,340.3,355.9,266.8,1
30/9/2003 15:00,13.8,2.2,108,80,171.9,354.7,135.6,1
30/9/2003 16:00,14,2.3,88,81,218.4,335.6,165,1
30/9/2003 17:00,13.8,1.7,94,82,97.4,313.9,72.9,1
30/9/2003 18:00,12.9,1.4,55,87,13.5,311.5,7.4,1
30/9/2003 19:00,11.8,2.4,38,90,-1.6,308.9,-2.7,1
30/9/2003 20:00,11.7,2.1,61,92,-1.1,325.6,-2.1,1
30/9/2003 21:00,11.5,2.8,49,93,-1.3,321.2,-2.2,1
30/9/2003 22:00,11.4,2.7,52,93,-1.7,312.6,-2.9,1
30/9/2003 23:00,10.7,3,32,93,-1.9,299.8,-3.1,1
1/10/2003 0:00,10.5,3.7,36,92,-2,293.6,-3.4,1
1/10/2003 1:00,10.5,4,29,93,-1.8,292.6,-3.1,1
1/10/2003 2:00,10.2,4.2,28,94,-1.5,296.1,-2.7,1
1/10/2003 3:00,10,4,27,94,-1.5,316.1,-2.8,1
1/10/2003 4:00,9.9,4,30,93,-2,296.7,-3.6,1
1/10/2003 5:00,10.1,5.1,22,91,-3.2,285.6,-4.5,1
1/10/2003 6:00,9.2,5,17,93,-1.8,305.7,-2.5,1
1/10/2003 7:00,9.2,5,31,96,12.3,355.3,9.6,1
1/10/2003 8:00,10,4.4,25,96,59.8,350.8,46.4,1
1/10/2003 9:00,10.9,4.8,39,93,167,327,128.9,1
1/10/2003 10:00,12.3,6.3,37,89,341.1,308.9,259.4,1
1/10/2003 11:00,13.4,5.8,46,84,458.7,306.3,352.4,1
1/10/2003 12:00,14.4,5.7,43,79,535.9,309.6,416.7,1
1/10/2003 13:00,15.3,5.2,45,76,500.6,312.4,391.5,1
1/10/2003 14:00,15.7,5,44,75,384.9,316.9,300.3,1
1/10/2003 15:00,16,5.5,46,73,314.2,320.3,241.6,1
1/10/2003 16:00,16.2,5.2,49,74,258,314.9,191.5,1
1/10/2003 17:00,15.7,4.4,46,73,120.7,305,81.9,1
1/10/2003 18:00,14.4,4.2,38,72,11.8,296.6,3.6,1
1/10/2003 19:00,13,4.4,45,75,-2.1,290.4,-3.4,1
1/10/2003 20:00,11.9,3.7,42,80,-2.3,287.5,-3.5,1
1/10/2003 21:00,11.3,3.1,60,83,-2,285.9,-3.6,1
1/10/2003 22:00,11,4.3,41,83,-2,284.5,-3.3,1
1/10/2003 23:00,10,4.7,30,86,-2,282.4,-3.1,1
2/10/2003 0:00,9.8,5.1,35,87,-1.7,281.9,-3,1
2/10/2003 1:00,9.6,4.6,36,86,-1.9,281.2,-3.2,1
2/10/2003 2:00,9.4,4.3,21,87,-1.9,280.6,-3.3,1
2/10/2003 3:00,9,3.9,28,88,-2,279.4,-3.3,1
2/10/2003 4:00,8.8,4.2,28,89,-2,278.3,-3.3,1
2/10/2003 5:00,8.7,5,34,91,-1.9,275.9,-3.1,1
2/10/2003 6:00,8.5,3.6,36,93,-1.4,285,-2.8,1
2/10/2003 7:00,8.5,2.5,46,94,23.8,299.8,16.3,1
2/10/2003 8:00,8.9,4.3,29,94,89.7,300.9,68.8,1
2/10/2003 9:00,9.8,4.8,32,93,212.7,307.2,161.1,1
2/10/2003 10:00,10.4,4.9,30,90,378.8,300.7,287.8,1
2/10/2003 11:00,11.2,4.6,35,87,428.1,301.6,326.3,1
2/10/2003 12:00,12.1,3.6,42,85,380.5,332.2,293.8,1
2/10/2003 13:00,12.9,3.6,28,82,462.3,310.3,359.3,1
2/10/2003 14:00,13.6,3,33,77,428.6,314.8,334.1,1
2/10/2003 15:00,13.5,2.8,41,74,233.2,301.4,180.2,1
2/10/2003 16:00,13.6,2.4,29,74,195.9,316.9,148.5,1
2/10/2003 17:00,13.2,2,6,80,60.6,328.4,46.1,1
2/10/2003 18:00,12.3,2.2,8,84,9.1,327.1,5.9,1
2/10/2003 19:00,12.1,2.5,0,84,-1,334.2,-1.8,1
2/10/2003 20:00,12,2.4,12,87,-1.2,329,-2.2,1
2/10/2003 21:00,11.5,2.4,5,89,-1.5,319,-2.5,1
2/10/2003 22:00,10.9,3.4,353,89,-1.8,298,-2.9,1
2/10/2003 23:00,10.1,3.5,4,91,-1.9,292.5,-3,1
3/10/2003 0:00,10,3.3,356,90,-1.9,287.4,-3.3,1
3/10/2003 1:00,9.8,2.5,8,90,-2.1,286,-3.6,1
3/10/2003 2:00,9.6,1.7,332,91,-1,314.8,-2.5,1
3/10/2003 3:00,10.1,0.9,327,90,0.2,354.1,-0.5,1
3/10/2003 4:00,11,2.7,328,89,0.3,358.7,-0.5,1
3/10/2003 5:00,11.5,3.4,318,89,-0.2,360.8,-0.4,1
3/10/2003 6:00,11.6,4,316,91,-0.1,357.5,-0.5,1
3/10/2003 7:00,12.1,3.3,277,92,21,354.9,15.8,1
3/10/2003 8:00,12.6,2.2,266,91,44.1,371.9,33.7,1
3/10/2003 9:00,12.5,1.8,358,92,33.6,363.2,27.5,1
3/10/2003 10:00,13.6,5.2,356,84,293.3,326.5,224.6,1
3/10/2003 11:00,14.3,4.2,339,78,285,359.5,221,1
3/10/2003 12:00,13.2,5.8,347,80,422.1,321.3,330.4,1
3/10/2003 13:00,13.3,7.6,353,73,570.8,293.9,447.8,1
3/10/2003 14:00,13,6.8,353,73,492.6,316,384.9,1
3/10/2003 15:00,12.7,4.4,328,73,215.4,355.4,165.5,1
3/10/2003 16:00,12.3,3.6,340,73,80.5,357.5,61.3,1
3/10/2003 17:00,12,3.8,334,71,42.6,354.8,32.6,1
3/10/2003 18:00,11.5,2.6,328,76,3.9,353.5,2.8,1
3/10/2003 19:00,11.4,2.6,320,76,-0.4,350.6,-0.9,1
3/10/2003 20:00,11.3,3.1,331,76,-0.4,347.7,-0.9,1
3/10/2003 21:00,11.2,3.2,326,76,-0.5,345.9,-0.9,1
3/10/2003 22:00,11,2.9,314,76,-0.4,346.7,-0.9,1
3/10/2003 23:00,10.9,2.8,322,77,-0.5,346.9,-1,1
4/10/2003 0:00,10.6,2.4,305,80,-0.6,346.3,-1.2,1
4/10/2003 1:00,10.6,2,315,79,-0.4,345,-1,1
4/10/2003 2:00,10.4,2.2,327,81,-1.3,350.6,-2.9,1
4/10/2003 3:00,10,2.3,324,83,-0.5,333.4,-2.7,1
4/10/2003 4:00,10,2.7,322,77,-0.2,328.6,-1.7,1
4/10/2003 5:00,9.7,2.5,306,77,-1.2,306.1,-2.6,1
4/10/2003 6:00,9.1,1.5,283,80,-0.9,322.3,-1.8,1
4/10/2003 7:00,9.1,1.3,276,82,10,322.5,6.4,1
4/10/2003 8:00,9.6,1.4,290,81,105.6,309.9,70.5,1
4/10/2003 9:00,10.7,3.1,332,76,182.8,304.3,136.1,1
4/10/2003 10:00,11.6,4.3,340,68,182,323.7,140,1
4/10/2003 11:00,11.5,4.4,352,69,179.1,323.3,139.6,1
4/10/2003 12:00,11.9,5.4,348,62,214.7,310,166.9,1
4/10/2003 13:00,11.9,5.2,343,61,190.6,323.4,148,1
4/10/2003 14:00,12.3,6.1,345,57,418.9,295.8,327.6,1
4/10/2003 15:00,11.9,6.8,350,59,364.1,294.4,278.2,1
4/10/2003 16:00,11.1,6.9,346,59,284.5,273.1,207.5,1
4/10/2003 17:00,10,5.8,349,65,98.5,268.8,67.4,1
4/10/2003 18:00,9.2,4.8,346,66,6.2,274.9,3.7,1
4/10/2003 19:00,9,5.3,350,66,-1.7,272.8,-2.9,1
4/10/2003 20:00,8.4,4.2,11,70,-2.1,267.9,-3.4,1
4/10/2003 21:00,7.6,3.9,13,75,-1.9,278.8,-3,1
4/10/2003 22:00,7,4,356,76,-2,264,-3.4,1
4/10/2003 23:00,6.9,3.9,350,73,-2,260.9,-3.4,1
5/10/2003 0:00,6.5,3,360,75,-2.2,258.9,-3.8,1
5/10/2003 1:00,5.7,1.9,29,80,-2.5,258.6,-4,1
5/10/2003 2:00,5.2,1.9,329,83,-1.9,258.8,-3.8,1
5/10/2003 3:00,5.2,2.5,335,82,-1.5,257.7,-3.6,1
5/10/2003 4:00,5.6,3,336,80,-1.6,261,-3.3,1
5/10/2003 5:00,6.4,2.6,344,76,-0.9,283.8,-2.5,1
5/10/2003 6:00,6,1.2,309,71,-1.6,289.4,-2.3,1
5/10/2003 7:00,4,0.6,248,85,11.9,307.7,8.7,1
5/10/2003 8:00,5.4,1.7,278,83,31.1,326.6,23.5,1
5/10/2003 9:00,6.2,2,262,84,48.9,330.5,38,1
5/10/2003 10:00,7.2,2.2,234,82,109.5,334.4,85.8,1
5/10/2003 11:00,8.8,3.4,218,79,252.7,338.7,198.2,1
5/10/2003 12:00,10,3.9,244,77,182.6,345.2,143.4,1
5/10/2003 13:00,11.1,5.2,247,75,225.2,351.8,177.7,1
5/10/2003 14:00,11.5,5,260,73,96.5,355.2,75.6,1
5/10/2003 15:00,11,5.4,243,82,95.2,356.1,74.4,1
5/10/2003 16:00,10.6,3.9,253,92,40.3,362.1,31.7,1
5/10/2003 17:00,11.3,4.8,261,92,38.6,360,30.3,1
5/10/2003 18:00,11.3,5.2,264,92,9.6,361.6,7.7,1
5/10/2003 19:00,11.4,4.2,253,94,-0.2,367.5,-0.1,1
5/10/2003 20:00,11.8,3.3,251,95,-0.1,370.1,-0.1,1
5/10/2003 21:00,12.4,4.2,311,93,0.1,367.3,-0.1,1
5/10/2003 22:00,12.4,5.9,317,88,-0.5,364.6,0.4,1
5/10/2003 23:00,12,6,317,85,-0.4,350.6,-0.5,1
6/10/2003 0:00,11.6,4,301,83,-0.4,353.9,-0.8,1
6/10/2003 1:00,11.2,4.2,305,83,-0.6,343,-1.1,1
6/10/2003 2:00,11.1,4.5,308,82,-0.3,349.8,-0.6,1
6/10/2003 3:00,10.8,3.5,295,78,-0.6,338,-1.1,1
6/10/2003 4:00,10.6,4.2,288,77,-0.3,346,-0.7,1
6/10/2003 5:00,10.5,3.9,270,81,-0.4,347.4,-0.7,1
6/10/2003 6:00,10.5,3.8,270,79,-0.9,327.8,-1.4,1
6/10/2003 7:00,10.3,3.6,266,74,6.7,335.9,4.6,1
6/10/2003 8:00,10.8,3.7,280,76,37.9,350.5,28.9,1
6/10/2003 9:00,10.6,3.8,282,84,59.2,352.3,45.7,1
6/10/2003 10:00,11.1,4.6,314,84,95.5,351.8,74.1,1
6/10/2003 11:00,11.5,5.1,315,82,149,347.2,117.5,1
6/10/2003 12:00,12.2,7,308,74,248.6,335,195.9,1
6/10/2003 13:00,12.8,7.9,304,65,352.4,318.6,276.6,1
6/10/2003 14:00,12.9,7.6,308,61,349.7,315.3,272.9,1
6/10/2003 15:00,12.4,7.1,309,62,242.3,318.3,187.3,1
6/10/2003 16:00,12,7.6,313,65,204.3,299.4,152.9,1
6/10/2003 17:00,11.4,6.7,307,68,74.5,293.9,54.9,1
6/10/2003 18:00,10.9,5.6,299,73,5.8,304.7,3.2,1
6/10/2003 19:00,10.9,5.5,311,75,-1.1,303.8,-2.5,1
6/10/2003 20:00,11.2,4.4,294,76,-0.3,342.9,-1.1,1
6/10/2003 21:00,11.3,4.5,280,76,-0.9,330,-1.5,1
6/10/2003 22:00,11.2,4.8,283,76,-1.1,318.2,-2,1
6/10/2003 23:00,11.4,4.7,272,77,-0.7,337.9,-1.2,1
7/10/2003 0:00,11.5,4.4,275,75,-0.5,345.9,-1,1
7/10/2003 1:00,11.6,4.7,278,74,-0.6,342.2,-1,1
7/10/2003 2:00,11.7,5.7,288,79,-0.6,355.8,-0.9,1
7/10/2003 3:00,11.4,5.8,297,87,-1.1,357.4,-1.1,1
7/10/2003 4:00,12,4.8,282,91,-0.5,368.6,-0.4,1
7/10/2003 5:00,13.8,7.7,307,90,0.2,375.8,0.4,1
7/10/2003 6:00,14.3,9.5,316,89,0.1,377.8,0.7,1
7/10/2003 7:00,14.1,9.3,325,90,10.4,373.6,9,1
7/10/2003 8:00,14,8.8,325,88,51.3,360,42.6,1
7/10/2003 9:00,13.9,5.9,338,88,69.6,373.1,57.5,1
7/10/2003 10:00,13.8,5.9,335,87,110.2,374.5,88.9,1
7/10/2003 11:00,13.5,6.3,336,89,268.9,367.8,215.1,1
7/10/2003 12:00,13.8,6.5,327,86,260.3,361.1,210.5,1
7/10/2003 13:00,13.5,6,328,88,177.8,371.5,144,1
7/10/2003 14:00,13.8,6.9,314,85,139.9,357.9,114.9,1
7/10/2003 15:00,13.7,5.1,310,89,96.5,374.9,77.4,1
7/10/2003 16:00,13.7,4.4,301,91,59.8,376.6,48.1,1
7/10/2003 17:00,13.9,5.3,308,91,46.1,378.1,36.3,1
7/10/2003 18:00,13.8,5.5,303,91,4.7,377.4,3.2,1
7/10/2003 19:00,14,5.4,312,90,0.1,377.5,-0.5,1
7/10/2003 20:00,13.9,6,317,91,-1,374.5,-1,1
7/10/2003 21:00,14.2,6.2,314,89,-0.8,361.8,-1.2,1
7/10/2003 22:00,13.9,6.8,311,90,-1.1,352.5,-1.3,1
7/10/2003 23:00,13.9,5.6,314,91,-1.1,375.5,-1,1
8/10/2003 0:00,14,7.5,320,91,-1,373.8,-0.8,1
8/10/2003 1:00,14.1,7.4,320,91,-0.5,365.1,-0.1,1
8/10/2003 2:00,14.1,7.3,320,91,-0.2,376.8,0.8,1
8/10/2003 3:00,14.3,7.5,314,91,-0.7,360.5,0,1
8/10/2003 4:00,14.4,7.4,314,90,-0.6,343.8,-0.9,1
8/10/2003 5:00,14,6.2,283,90,-0.4,363.8,-0.7,1
8/10/2003 6:00,13.8,6.1,295,90,-0.4,376.4,-0.3,1
8/10/2003 7:00,13.8,7.1,299,88,8.9,368,6.8,1
8/10/2003 8:00,13.9,5.7,295,87,51,372.4,39.3,1
8/10/2003 9:00,14.2,6.1,301,89,163.5,358.2,127.2,1
8/10/2003 10:00,14.6,6.2,311,87,154.7,379.8,116.5,1
8/10/2003 11:00,14.9,5.6,299,89,248.3,382.3,193.8,1
8/10/2003 12:00,15,5.4,310,90,125.8,383.9,98.3,1
8/10/2003 13:00,15.2,6.8,321,87,183.4,373.8,144.4,1
8/10/2003 14:00,15.6,6.5,306,82,170.3,340.6,133.7,1
8/10/2003 15:00,15.8,6.1,314,78,354.6,346.4,271.4,1
8/10/2003 16:00,14.8,5.5,294,80,95.1,363.9,74,1
8/10/2003 17:00,14,7,309,78,67.5,315.8,47.2,1
8/10/2003 18:00,13.3,4.7,288,73,13,310.6,7.4,1
8/10/2003 19:00,12.5,3.8,300,78,-1.5,305.5,-3,1
8/10/2003 20:00,12,3.1,272,83,-2.1,295.8,-3.5,1
8/10/2003 21:00,11.3,2.1,225,87,-1.6,306.5,-3.1,1
8/10/2003 22:00,11.2,1.3,289,87,-1.9,307.7,-3.1,1
8/10/2003 23:00,10.6,1.3,328,88,-1.5,303.5,-3.5,1
9/10/2003 0:00,10,0.8,251,91,-0.6,332.6,-1.9,1
9/10/2003 1:00,11.5,2.3,280,86,0,350.8,-0.8,1
9/10/2003 2:00,11.9,2.3,273,81,-0.1,357,-0.5,1
9/10/2003 3:00,11.9,2.4,277,80,-0.6,349.1,-0.9,1
9/10/2003 4:00,12,2.6,250,80,-0.7,348.3,-1,1
9/10/2003 5:00,11.4,1.4,265,84,-1.5,320.5,-2.5,1
9/10/2003 6:00,11.3,2.2,249,86,-1.7,308.7,-2.8,1
9/10/2003 7:00,10.9,2.9,255,91,9.2,298.8,5.3,1
9/10/2003 8:00,12.3,4.9,255,92,74.6,319.7,54.6,1
9/10/2003 9:00,13.7,5.6,260,90,225.6,357.7,170.2,1
9/10/2003 10:00,14.6,5.5,270,88,327.5,371.2,248.8,1
9/10/2003 11:00,15.1,6,265,85,297.9,358.6,230.8,1
9/10/2003 12:00,15.6,6.8,270,83,397.7,349.7,307.6,1
9/10/2003 13:00,15.3,6.1,261,86,358.3,368.4,280.7,1
9/10/2003 14:00,15.6,6,268,83,213.7,376.7,169.1,1
9/10/2003 15:00,15.3,5.7,259,83,239,369.3,186.6,1
9/10/2003 16:00,14.5,5,261,87,115.2,356.7,89.1,1
9/10/2003 17:00,14.4,4.5,255,86,69.9,344.6,52.7,1
9/10/2003 18:00,14.1,4,244,86,5.7,361,3.9,1
9/10/2003 19:00,14,4.9,263,87,-0.3,375.9,-0.4,1
9/10/2003 20:00,13.8,4,263,91,-0.5,376,-0.4,1
9/10/2003 21:00,13.7,3.1,254,92,-0.9,356.8,-1.3,1
9/10/2003 22:00,13.7,4.3,253,91,-1.3,332,-2.1,1
9/10/2003 23:00,13.9,5.2,264,92,-0.3,372.4,-0.3,1
10/10/2003 0:00,14,5.9,267,92,-0.5,370.5,-0.1,1
10/10/2003 1:00,14.1,6.5,267,91,-0.5,367.3,0.7,1
10/10/2003 2:00,14,6.6,267,89,-0.8,348.1,-0.1,1
10/10/2003 3:00,14.1,5.8,259,89,-0.5,370.7,-0.6,1
10/10/2003 4:00,13.7,3.8,242,93,-0.4,378,-0.2,1
10/10/2003 5:00,13,3,4,94,-0.4,376.5,0,1
10/10/2003 6:00,11.6,3.5,18,93,0,367.3,0.3,1
10/10/2003 7:00,11.1,2.4,302,93,11.8,348.6,8.9,1
10/10/2003 8:00,11.3,1.8,344,91,43,364.4,34.3,1
10/10/2003 9:00,11.6,1.5,321,90,97.1,353.9,79.5,1
10/10/2003 10:00,12.4,0.9,329,86,150,362,121.8,1
10/10/2003 11:00,13.3,1.5,310,78,231.5,364,185.4,1
10/10/2003 12:00,13.9,1.7,292,75,277.7,367.4,220.5,1
10/10/2003 13:00,14,2.1,237,77,174.3,371.6,138.3,1
10/10/2003 14:00,13.9,2.1,272,81,202.3,366.3,159.6,1
10/10/2003 15:00,14.4,2,280,77,151.5,368.7,120.7,1
10/10/2003 16:00,14.4,1.3,292,76,122.3,355.6,94.2,1
10/10/2003 17:00,14.3,0.3,324,77,44.3,319.7,32.3,1
10/10/2003 18:00,13.3,0.3,213,84,3,358.6,2.1,1
10/10/2003 19:00,12.6,0.6,37,88,-1.3,341.8,-1.8,1
10/10/2003 20:00,12.3,0.3,70,89,-0.6,348.1,-1.3,1
10/10/2003 21:00,11.8,0.1,264,91,-1.1,329.8,-2,1
10/10/2003 22:00,11.6,1,257,93,-0.4,352.9,-0.8,1
10/10/2003 23:00,11.3,1.1,254,94,-0.5,356,-1,1
11/10/2003 0:00,11.5,1.1,283,95,-0.5,346.7,-1.3,1
11/10/2003 1:00,12,2.1,259,94,-0.7,362.6,-1.7,1
11/10/2003 2:00,11.8,1.5,239,93,-1.1,341.2,-1.9,1
11/10/2003 3:00,11.4,1.4,248,94,-1.1,332.1,-1.9,1
11/10/2003 4:00,11.1,1.1,241,94,-0.7,344.8,-1.1,1
11/10/2003 5:00,10.9,1,225,95,-0.8,343.6,-1.2,1
11/10/2003 6:00,11.2,1.5,188,96,-0.3,357,-0.7,1
11/10/2003 7:00,11.5,1.9,200,96,5.4,367.3,4.4,1
11/10/2003 8:00,11.3,1.9,208,96,40.7,368.7,31.5,1
11/10/2003 9:00,11.7,1.8,208,95,139.4,367.7,109.2,1
11/10/2003 10:00,13,2.1,189,86,196.5,360.4,155.4,1
11/10/2003 11:00,13.6,2.9,179,83,168.3,365,132.7,1
11/10/2003 12:00,13.4,4,194,82,129.5,366.1,101.4,1
11/10/2003 13:00,12.5,3.5,180,88,150.5,365.4,117.7,1
11/10/2003 14:00,13,2.6,185,86,136.6,361.6,107.3,1
